created_at,entry_id,field1,field2,field3,latitude,longitude,elevation,status
2025-08-03T08:04:31+00:00,1782,0,7085201,Box Closed,,,,
2025-08-03T08:04:48+00:00,1783,0,7102600,Box Closed,,,,
2025-08-03T08:05:05+00:00,1784,0,7120007,Box Closed,,,,
2025-08-03T08:05:23+00:00,1785,0,7137427,Box Closed,,,,
2025-08-03T08:05:40+00:00,1786,0,7154642,Box Closed,,,,
2025-08-03T08:05:57+00:00,1787,0,7171930,Box Closed,,,,
2025-08-03T08:06:14+00:00,1788,0,7189152,Box Closed,,,,
2025-08-03T08:06:32+00:00,1789,0,7206338,Box Closed,,,,
2025-08-03T08:06:49+00:00,1790,0,7223548,Box Closed,,,,
2025-08-03T08:07:06+00:00,1791,0,7240745,Box Closed,,,,
2025-08-03T08:07:23+00:00,1792,0,7258051,Box Closed,,,,
2025-08-03T08:07:40+00:00,1793,0,7275150,Box Closed,,,,
2025-08-03T08:07:57+00:00,1794,0,7292252,Box Closed,,,,
2025-08-03T08:08:15+00:00,1795,0,7309456,Box Closed,,,,
2025-08-03T08:08:32+00:00,1796,0,7326861,Box Closed,,,,
2025-08-03T08:08:49+00:00,1797,0,7343965,Box Closed,,,,
2025-08-03T08:09:07+00:00,1798,0,7361368,Box Closed,,,,
2025-08-03T08:09:24+00:00,1799,0,7378580,Box Closed,,,,
2025-08-03T08:09:41+00:00,1800,0,7395680,Box Closed,,,,
2025-08-03T08:09:58+00:00,1801,0,7412780,Box Closed,,,,
2025-08-03T08:10:15+00:00,1802,0,7429994,Box Closed,,,,
2025-08-03T08:10:32+00:00,1803,0,7447191,Box Closed,,,,
2025-08-03T08:10:50+00:00,1804,0,7464301,Box Closed,,,,
2025-08-03T08:11:07+00:00,1805,0,7481798,Box Closed,,,,
2025-08-03T08:11:24+00:00,1806,0,7499107,Box Closed,,,,
2025-08-03T08:11:41+00:00,1807,0,7516206,Box Closed,,,,
2025-08-03T08:11:58+00:00,1808,0,7533309,Box Closed,,,,
2025-08-03T08:12:16+00:00,1809,0,7550413,Box Closed,,,,
2025-08-03T08:12:33+00:00,1810,0,7567615,Box Closed,,,,
2025-08-03T08:12:50+00:00,1811,0,7584718,Box Closed,,,,
2025-08-03T08:13:07+00:00,1812,0,7601820,Box Closed,,,,
2025-08-03T08:13:24+00:00,1813,0,7619027,Box Closed,,,,
2025-08-03T08:13:41+00:00,1814,0,7636134,Box Closed,,,,
2025-08-03T08:13:59+00:00,1815,0,7653327,Box Closed,,,,
2025-08-03T08:14:16+00:00,1816,0,7670554,Box Closed,,,,
2025-08-03T08:14:34+00:00,1817,0,7688141,Box Closed,,,,
2025-08-03T08:14:51+00:00,1818,0,7705653,Box Closed,,,,
2025-08-03T08:15:08+00:00,1819,0,7723060,Box Closed,,,,
2025-08-03T08:15:26+00:00,1820,0,7740571,Box Closed,,,,
2025-08-03T08:15:43+00:00,1821,0,7757982,Box Closed,,,,
2025-08-03T08:16:01+00:00,1822,0,7775391,Box Closed,,,,
2025-08-03T08:16:18+00:00,1823,0,7792798,Box Closed,,,,
2025-08-03T08:16:36+00:00,1824,0,7810206,Box Closed,,,,
2025-08-03T08:16:53+00:00,1825,0,7827614,Box Closed,,,,
2025-08-03T08:17:10+00:00,1826,0,7845023,Box Closed,,,,
2025-08-03T08:17:28+00:00,1827,0,7862535,Box Closed,,,,
2025-08-03T08:17:45+00:00,1828,0,7879942,Box Closed,,,,
2025-08-03T08:18:03+00:00,1829,0,7897351,Box Closed,,,,
2025-08-03T08:18:20+00:00,1830,0,7914760,Box Closed,,,,
2025-08-03T08:18:37+00:00,1831,0,7932169,Box Closed,,,,
2025-08-03T08:18:55+00:00,1832,0,7949577,Box Closed,,,,
2025-08-03T08:19:12+00:00,1833,0,7966996,Box Closed,,,,
2025-08-03T08:19:30+00:00,1834,0,7984497,Box Closed,,,,
2025-08-03T08:19:47+00:00,1835,0,8001905,Box Closed,,,,
2025-08-03T08:20:05+00:00,1836,0,8019313,Box Closed,,,,
2025-08-03T08:20:22+00:00,1837,0,8036722,Box Closed,,,,
2025-08-03T08:20:40+00:00,1838,0,8054235,Box Closed,,,,
2025-08-03T08:20:57+00:00,1839,0,8071642,Box Closed,,,,
2025-08-03T08:21:14+00:00,1840,0,8089051,Box Closed,,,,
2025-08-03T08:21:32+00:00,1841,0,8106460,Box Closed,,,,
2025-08-03T08:21:49+00:00,1842,0,8123870,Box Closed,,,,
2025-08-03T08:22:06+00:00,1843,0,8141278,Box Closed,,,,
2025-08-03T08:22:24+00:00,1844,0,8158482,Box Closed,,,,
2025-08-03T08:22:41+00:00,1845,0,8175686,Box Closed,,,,
2025-08-03T08:22:58+00:00,1846,0,8192798,Box Closed,,,,
2025-08-03T08:23:15+00:00,1847,0,8209993,Box Closed,,,,
2025-08-03T08:23:33+00:00,1848,0,8227500,Box Closed,,,,
2025-08-03T08:23:50+00:00,1849,0,8244910,Box Closed,,,,
2025-08-03T08:24:08+00:00,1850,0,8262317,Box Closed,,,,
2025-08-03T08:24:25+00:00,1851,0,8279828,Box Closed,,,,
2025-08-03T08:24:46+00:00,1852,0,8297232,Box Closed,,,,
2025-08-03T08:25:03+00:00,1853,0,8317820,Box Closed,,,,
2025-08-03T08:25:21+00:00,1854,0,8335330,Box Closed,,,,
2025-08-03T08:25:38+00:00,1855,0,8352839,Box Closed,,,,
2025-08-03T08:25:56+00:00,1856,0,8370250,Box Closed,,,,
2025-08-03T08:26:13+00:00,1857,0,8387658,Box Closed,,,,
2025-08-03T08:26:30+00:00,1858,0,8404865,Box Closed,,,,
2025-08-03T08:26:47+00:00,1859,0,8421969,Box Closed,,,,
2025-08-03T08:27:04+00:00,1860,0,8439067,Box Closed,,,,
2025-08-03T08:27:22+00:00,1861,0,8456577,Box Closed,,,,
2025-08-03T08:27:39+00:00,1862,0,8473986,Box Closed,,,,
2025-08-03T08:27:57+00:00,1863,0,8491393,Box Closed,,,,
2025-08-03T08:28:14+00:00,1864,0,8508912,Box Closed,,,,
2025-08-03T08:28:32+00:00,1865,0,8526415,Box Closed,,,,
2025-08-03T08:28:49+00:00,1866,0,8543824,Box Closed,,,,
2025-08-03T08:29:07+00:00,1867,0,8561233,Box Closed,,,,
2025-08-03T08:29:24+00:00,1868,0,8578642,Box Closed,,,,
2025-08-03T08:29:41+00:00,1869,0,8595844,Box Closed,,,,
2025-08-03T08:29:58+00:00,1870,0,8612951,Box Closed,,,,
2025-08-03T08:30:15+00:00,1871,0,8630050,Box Closed,,,,
2025-08-03T08:30:32+00:00,1872,0,8647263,Box Closed,,,,
2025-08-03T08:30:50+00:00,1873,0,8664458,Box Closed,,,,
2025-08-03T08:31:07+00:00,1874,0,8681661,Box Closed,,,,
2025-08-03T08:31:24+00:00,1875,0,8698875,Box Closed,,,,
2025-08-03T08:31:41+00:00,1876,0,8716071,Box Closed,,,,
2025-08-03T08:31:58+00:00,1877,0,8733370,Box Closed,,,,
2025-08-03T08:32:16+00:00,1878,0,8750496,Box Closed,,,,
2025-08-03T08:32:33+00:00,1879,0,8767783,Box Closed,,,,
2025-08-03T08:32:50+00:00,1880,0,8784884,Box Closed,,,,
2025-08-03T08:33:07+00:00,1881,0,8801985,Box Closed,,,,
2025-08-03T08:33:24+00:00,1882,0,8819196,Box Closed,,,,
2025-08-03T08:33:42+00:00,1883,0,8836495,Box Closed,,,,
2025-08-03T08:33:59+00:00,1884,0,8853697,Box Closed,,,,
2025-08-03T08:34:16+00:00,1885,0,8870900,Box Closed,,,,
2025-08-03T08:34:33+00:00,1886,0,8888004,Box Closed,,,,
2025-08-03T08:34:51+00:00,1887,0,8905415,Box Closed,,,,
2025-08-03T08:35:08+00:00,1888,0,8922819,Box Closed,,,,
2025-08-03T08:35:25+00:00,1889,0,8940035,Box Closed,,,,
2025-08-03T08:35:42+00:00,1890,0,8957231,Box Closed,,,,
2025-08-03T08:35:59+00:00,1891,0,8974332,Box Closed,,,,
2025-08-03T08:36:17+00:00,1892,0,8991534,Box Closed,,,,
2025-08-03T08:36:34+00:00,1893,0,9008737,Box Closed,,,,
2025-08-03T08:36:51+00:00,1894,0,9025880,Box Closed,,,,
2025-08-03T08:37:08+00:00,1895,0,9043064,Box Closed,,,,
2025-08-03T08:37:25+00:00,1896,0,9060247,Box Closed,,,,
2025-08-03T08:37:43+00:00,1897,0,9077450,Box Closed,,,,
2025-08-03T08:38:00+00:00,1898,0,9094551,Box Closed,,,,
2025-08-03T08:38:17+00:00,1899,0,9111767,Box Closed,,,,
2025-08-03T08:38:34+00:00,1900,0,9129061,Box Closed,,,,
2025-08-03T08:38:51+00:00,1901,0,9146173,Box Closed,,,,
2025-08-03T08:39:09+00:00,1902,0,9163370,Box Closed,,,,
2025-08-03T08:39:26+00:00,1903,0,9180571,Box Closed,,,,
2025-08-03T08:39:43+00:00,1904,0,9197686,Box Closed,,,,
2025-08-03T08:40:01+00:00,1905,0,9215390,Box Closed,,,,
2025-08-03T08:40:18+00:00,1906,0,9232796,Box Closed,,,,
2025-08-03T08:40:35+00:00,1907,0,9250002,Box Closed,,,,
2025-08-03T08:40:52+00:00,1908,0,9267103,Box Closed,,,,
2025-08-03T08:41:09+00:00,1909,0,9284308,Box Closed,,,,
2025-08-03T08:41:27+00:00,1910,0,9301523,Box Closed,,,,
2025-08-03T08:41:44+00:00,1911,0,9319120,Box Closed,,,,
2025-08-03T08:42:01+00:00,1912,0,9336227,Box Closed,,,,
2025-08-03T08:42:19+00:00,1913,0,9353431,Box Closed,,,,
2025-08-03T08:42:36+00:00,1914,0,9370634,Box Closed,,,,
2025-08-03T08:42:53+00:00,1915,0,9387939,Box Closed,,,,
2025-08-03T08:43:10+00:00,1916,0,9405255,Box Closed,,,,
2025-08-03T08:43:28+00:00,1917,0,9422449,Box Closed,,,,
2025-08-03T08:43:45+00:00,1918,0,9440298,Box Closed,,,,
2025-08-03T08:44:03+00:00,1919,0,9457481,Box Closed,,,,
2025-08-03T08:44:20+00:00,1920,0,9474989,Box Closed,,,,
2025-08-03T08:44:38+00:00,1921,0,9492389,Box Closed,,,,
2025-08-03T08:44:56+00:00,1922,0,9510001,Box Closed,,,,
2025-08-03T08:45:13+00:00,1923,0,9527716,Box Closed,,,,
2025-08-03T08:45:30+00:00,1924,0,9545127,Box Closed,,,,
2025-08-03T08:45:48+00:00,1925,0,9562534,Box Closed,,,,
2025-08-03T08:46:05+00:00,1926,0,9579963,Box Closed,,,,
2025-08-03T08:46:23+00:00,1927,0,9597454,Box Closed,,,,
2025-08-03T08:46:40+00:00,1928,0,9614863,Box Closed,,,,
2025-08-03T08:46:58+00:00,1929,0,9632380,Box Closed,,,,
2025-08-03T08:47:15+00:00,1930,0,9649782,Box Closed,,,,
2025-08-03T08:47:32+00:00,1931,0,9666998,Box Closed,,,,
2025-08-03T08:47:49+00:00,1932,0,9684193,Box Closed,,,,
2025-08-03T08:48:07+00:00,1933,0,9701396,Box Closed,,,,
2025-08-03T08:48:24+00:00,1934,0,9718822,Box Closed,,,,
2025-08-03T08:48:41+00:00,1935,0,9736111,Box Closed,,,,
2025-08-03T08:48:58+00:00,1936,0,9753318,Box Closed,,,,
2025-08-03T08:49:16+00:00,1937,0,9770519,Box Closed,,,,
2025-08-03T08:49:33+00:00,1938,0,9787722,Box Closed,,,,
2025-08-03T08:49:50+00:00,1939,0,9804927,Box Closed,,,,
2025-08-03T08:50:08+00:00,1940,0,9822140,Box Closed,,,,
2025-08-03T08:50:25+00:00,1941,0,9839638,Box Closed,,,,
2025-08-03T08:50:43+00:00,1942,0,9857320,Box Closed,,,,
2025-08-03T08:51:00+00:00,1943,0,9874763,Box Closed,,,,
2025-08-03T08:51:17+00:00,1944,0,9892172,Box Closed,,,,
2025-08-03T08:51:35+00:00,1945,0,9909393,Box Closed,,,,
2025-08-03T08:51:53+00:00,1946,0,9927092,Box Closed,,,,
2025-08-03T08:52:10+00:00,1947,0,9944605,Box Closed,,,,
2025-08-03T08:52:27+00:00,1948,0,9961806,Box Closed,,,,
2025-08-03T08:52:45+00:00,1949,0,9979655,Box Closed,,,,
2025-08-03T08:53:02+00:00,1950,0,9996840,Box Closed,,,,
2025-08-03T08:53:20+00:00,1951,0,10014270,Box Closed,,,,
2025-08-03T08:53:37+00:00,1952,0,10031692,Box Closed,,,,
2025-08-03T08:53:54+00:00,1953,0,10048865,Box Closed,,,,
2025-08-03T08:54:12+00:00,1954,0,10066072,Box Closed,,,,
2025-08-03T08:54:29+00:00,1955,0,10083943,Box Closed,,,,
2025-08-03T08:54:46+00:00,1956,0,10101090,Box Closed,,,,
2025-08-03T08:55:04+00:00,1957,0,10118599,Box Closed,,,,
2025-08-03T08:55:21+00:00,1958,0,10136010,Box Closed,,,,
2025-08-03T08:55:39+00:00,1959,0,10153417,Box Closed,,,,
2025-08-03T08:55:56+00:00,1960,0,10171130,Box Closed,,,,
2025-08-03T08:56:14+00:00,1961,0,10188349,Box Closed,,,,
2025-08-03T08:56:31+00:00,1962,0,10205874,Box Closed,,,,
2025-08-03T08:56:49+00:00,1963,0,10223255,Box Closed,,,,
2025-08-03T08:57:06+00:00,1964,0,10240666,Box Closed,,,,
2025-08-03T08:57:25+00:00,1965,0,10258509,Box Closed,,,,
2025-08-03T08:57:42+00:00,1966,0,10276632,Box Closed,,,,
2025-08-03T08:57:59+00:00,1967,0,10294077,Box Closed,,,,
2025-08-03T08:58:17+00:00,1968,0,10311420,Box Closed,,,,
2025-08-03T08:58:34+00:00,1969,0,10328631,Box Closed,,,,
2025-08-03T08:58:51+00:00,1970,0,10345939,Box Closed,,,,
2025-08-03T08:59:09+00:00,1971,0,10363445,Box Closed,,,,
2025-08-03T08:59:26+00:00,1972,0,10380652,Box Closed,,,,
2025-08-03T08:59:43+00:00,1973,0,10397865,Box Closed,,,,
2025-08-03T09:00:01+00:00,1974,0,10415079,Box Closed,,,,
2025-08-03T09:00:18+00:00,1975,0,10432803,Box Closed,,,,
2025-08-03T09:00:36+00:00,1976,0,10450283,Box Closed,,,,
2025-08-03T09:00:53+00:00,1977,0,10467692,Box Closed,,,,
2025-08-03T09:01:10+00:00,1978,0,10485111,Box Closed,,,,
2025-08-03T09:01:28+00:00,1979,0,10502612,Box Closed,,,,
2025-08-03T09:01:45+00:00,1980,0,10519827,Box Closed,,,,
2025-08-03T09:02:03+00:00,1981,0,10537326,Box Closed,,,,
2025-08-03T09:02:20+00:00,1982,0,10554735,Box Closed,,,,
2025-08-03T09:02:38+00:00,1983,0,10572348,Box Closed,,,,
2025-08-03T09:02:55+00:00,1984,0,10589757,Box Closed,,,,
2025-08-03T09:03:12+00:00,1985,0,10607166,Box Closed,,,,
2025-08-03T09:03:30+00:00,1986,0,10624575,Box Closed,,,,
2025-08-03T09:03:47+00:00,1987,0,10641986,Box Closed,,,,
2025-08-03T09:04:05+00:00,1988,0,10659596,Box Closed,,,,
2025-08-03T09:04:22+00:00,1989,0,10676803,Box Closed,,,,
2025-08-03T09:04:39+00:00,1990,0,10694007,Box Closed,,,,
2025-08-03T09:04:56+00:00,1991,0,10711312,Box Closed,,,,
2025-08-03T09:05:14+00:00,1992,0,10728516,Box Closed,,,,
2025-08-03T09:05:31+00:00,1993,0,10745822,Box Closed,,,,
2025-08-03T09:05:48+00:00,1994,0,10763030,Box Closed,,,,
2025-08-03T09:06:05+00:00,1995,0,10780232,Box Closed,,,,
2025-08-03T09:06:23+00:00,1996,0,10797434,Box Closed,,,,
2025-08-03T09:06:40+00:00,1997,0,10814638,Box Closed,,,,
2025-08-03T09:06:57+00:00,1998,0,10831842,Box Closed,,,,
2025-08-03T09:07:15+00:00,1999,0,10849148,Box Closed,,,,
2025-08-03T09:07:32+00:00,2000,0,10866657,Box Closed,,,,
2025-08-03T09:07:49+00:00,2001,0,10884064,Box Closed,,,,
2025-08-03T09:08:07+00:00,2002,0,10901473,Box Closed,,,,
2025-08-03T09:08:24+00:00,2003,0,10919086,Box Closed,,,,
2025-08-03T09:08:42+00:00,2004,0,10936495,Box Closed,,,,
2025-08-03T09:08:59+00:00,2005,0,10953904,Box Closed,,,,
2025-08-03T09:09:17+00:00,2006,0,10971312,Box Closed,,,,
2025-08-03T09:09:34+00:00,2007,0,10988823,Box Closed,,,,
2025-08-03T09:09:51+00:00,2008,0,11006231,Box Closed,,,,
2025-08-03T09:10:09+00:00,2009,0,11023641,Box Closed,,,,
2025-08-03T09:10:26+00:00,2010,0,11040857,Box Closed,,,,
2025-08-03T09:10:43+00:00,2011,0,11058051,Box Closed,,,,
2025-08-03T09:11:00+00:00,2012,0,11075254,Box Closed,,,,
2025-08-03T09:11:18+00:00,2013,0,11092561,Box Closed,,,,
2025-08-03T09:11:35+00:00,2014,0,11109764,Box Closed,,,,
2025-08-03T09:11:52+00:00,2015,0,11126967,Box Closed,,,,
2025-08-03T09:12:10+00:00,2016,0,11144173,Box Closed,,,,
2025-08-03T09:12:27+00:00,2017,0,11161783,Box Closed,,,,
2025-08-03T09:12:44+00:00,2018,0,11179191,Box Closed,,,,
2025-08-03T09:13:02+00:00,2019,0,11196599,Box Closed,,,,
2025-08-03T09:13:19+00:00,2020,0,11214008,Box Closed,,,,
2025-08-03T09:13:37+00:00,2021,0,11231214,Box Closed,,,,
2025-08-03T09:13:54+00:00,2022,0,11248825,Box Closed,,,,
2025-08-03T09:14:11+00:00,2023,0,11266234,Box Closed,,,,
2025-08-03T09:14:29+00:00,2024,0,11283451,Box Closed,,,,
2025-08-03T09:14:46+00:00,2025,0,11300950,Box Closed,,,,
2025-08-03T09:15:03+00:00,2026,0,11318362,Box Closed,,,,
2025-08-03T09:15:21+00:00,2027,0,11335624,Box Closed,,,,
2025-08-03T09:15:38+00:00,2028,0,11353073,Box Closed,,,,
2025-08-03T09:15:56+00:00,2029,0,11370483,Box Closed,,,,
2025-08-03T09:16:13+00:00,2030,0,11387889,Box Closed,,,,
2025-08-03T09:16:30+00:00,2031,0,11405096,Box Closed,,,,
2025-08-03T09:16:47+00:00,2032,0,11422299,Box Closed,,,,
2025-08-03T09:17:05+00:00,2033,0,11439513,Box Closed,,,,
2025-08-03T09:17:22+00:00,2034,0,11456809,Box Closed,,,,
2025-08-03T09:17:39+00:00,2035,0,11474013,Box Closed,,,,
2025-08-03T09:17:56+00:00,2036,0,11491216,Box Closed,,,,
2025-08-03T09:18:14+00:00,2037,0,11508431,Box Closed,,,,
2025-08-03T09:18:31+00:00,2038,0,11525844,Box Closed,,,,
2025-08-03T09:18:48+00:00,2039,0,11543033,Box Closed,,,,
2025-08-03T09:19:06+00:00,2040,0,11560643,Box Closed,,,,
2025-08-03T09:19:23+00:00,2041,0,11578052,Box Closed,,,,
2025-08-03T09:19:41+00:00,2042,0,11595461,Box Closed,,,,
2025-08-03T09:19:58+00:00,2043,0,11612668,Box Closed,,,,
2025-08-03T09:20:15+00:00,2044,0,11629871,Box Closed,,,,
2025-08-03T09:20:33+00:00,2045,0,11647482,Box Closed,,,,
2025-08-03T09:20:50+00:00,2046,0,11664688,Box Closed,,,,
2025-08-03T09:21:07+00:00,2047,0,11681892,Box Closed,,,,
2025-08-03T09:21:24+00:00,2048,0,11699199,Box Closed,,,,
2025-08-03T09:21:42+00:00,2049,0,11716412,Box Closed,,,,
2025-08-03T09:21:59+00:00,2050,0,11734012,Box Closed,,,,
2025-08-03T09:22:17+00:00,2051,0,11751422,Box Closed,,,,
2025-08-03T09:22:34+00:00,2052,0,11768830,Box Closed,,,,
2025-08-03T09:22:51+00:00,2053,0,11786149,Box Closed,,,,
2025-08-03T09:23:09+00:00,2054,0,11803454,Box Closed,,,,
2025-08-03T09:23:26+00:00,2055,0,11820649,Box Closed,,,,
2025-08-03T09:23:43+00:00,2056,0,11837862,Box Closed,,,,
2025-08-03T09:24:00+00:00,2057,0,11855056,Box Closed,,,,
2025-08-03T09:24:17+00:00,2058,0,11872362,Box Closed,,,,
2025-08-03T09:24:35+00:00,2059,0,11889566,Box Closed,,,,
2025-08-03T09:24:52+00:00,2060,0,11906770,Box Closed,,,,
2025-08-03T09:25:10+00:00,2061,0,11924382,Box Closed,,,,
2025-08-03T09:25:27+00:00,2062,0,11941790,Box Closed,,,,
2025-08-03T09:25:44+00:00,2063,0,11959198,Box Closed,,,,
2025-08-03T09:26:02+00:00,2064,0,11976606,Box Closed,,,,
2025-08-03T09:26:19+00:00,2065,0,11993925,Box Closed,,,,
2025-08-03T09:26:36+00:00,2066,0,12011119,Box Closed,,,,
2025-08-03T09:26:53+00:00,2067,0,12028322,Box Closed,,,,
2025-08-03T09:27:11+00:00,2068,0,12045527,Box Closed,,,,
2025-08-03T09:27:28+00:00,2069,0,12063138,Box Closed,,,,
2025-08-03T09:27:46+00:00,2070,0,12080546,Box Closed,,,,
2025-08-03T09:28:03+00:00,2071,0,12097848,Box Closed,,,,
2025-08-03T09:28:20+00:00,2072,0,12115079,Box Closed,,,,
2025-08-03T09:28:37+00:00,2073,0,12132274,Box Closed,,,,
2025-08-03T09:28:55+00:00,2074,0,12149569,Box Closed,,,,
2025-08-03T09:29:12+00:00,2075,0,12166772,Box Closed,,,,
2025-08-03T09:29:29+00:00,2076,0,12183988,Box Closed,,,,
2025-08-03T09:29:46+00:00,2077,0,12201180,Box Closed,,,,
2025-08-03T09:30:04+00:00,2078,0,12218486,Box Closed,,,,
2025-08-03T09:30:21+00:00,2079,0,12235994,Box Closed,,,,
2025-08-03T09:30:39+00:00,2080,0,12253505,Box Closed,,,,
2025-08-03T09:30:56+00:00,2081,0,12271016,Box Closed,,,,
2025-08-03T09:31:14+00:00,2082,0,12288426,Box Closed,,,,
2025-08-03T09:31:31+00:00,2083,0,12305641,Box Closed,,,,
2025-08-03T09:31:48+00:00,2084,0,12322938,Box Closed,,,,
2025-08-03T09:32:06+00:00,2085,0,12340446,Box Closed,,,,
2025-08-03T09:32:23+00:00,2086,0,12357854,Box Closed,,,,
2025-08-03T09:32:40+00:00,2087,0,12375063,Box Closed,,,,
2025-08-03T09:32:57+00:00,2088,0,12392264,Box Closed,,,,
2025-08-03T09:33:15+00:00,2089,0,12409671,Box Closed,,,,
2025-08-03T09:33:32+00:00,2090,0,12427080,Box Closed,,,,
2025-08-03T09:33:50+00:00,2091,0,12444489,Box Closed,,,,
2025-08-03T09:34:07+00:00,2092,0,12461999,Box Closed,,,,
2025-08-03T09:34:25+00:00,2093,0,12479417,Box Closed,,,,
2025-08-03T09:34:42+00:00,2094,0,12497021,Box Closed,,,,
2025-08-03T09:35:00+00:00,2095,0,12514430,Box Closed,,,,
2025-08-03T09:35:17+00:00,2096,0,12531647,Box Closed,,,,
2025-08-03T09:35:34+00:00,2097,0,12549144,Box Closed,,,,
2025-08-03T09:35:52+00:00,2098,0,12566553,Box Closed,,,,
2025-08-03T09:36:09+00:00,2099,0,12583962,Box Closed,,,,
2025-08-03T09:36:27+00:00,2100,0,12601368,Box Closed,,,,
2025-08-03T09:36:44+00:00,2101,0,12618778,Box Closed,,,,
2025-08-03T09:37:01+00:00,2102,0,12636187,Box Closed,,,,
2025-08-03T09:37:19+00:00,2103,0,12653596,Box Closed,,,,
2025-08-03T09:37:36+00:00,2104,0,12670803,Box Closed,,,,
2025-08-03T09:37:53+00:00,2105,0,12688119,Box Closed,,,,
2025-08-03T09:38:10+00:00,2106,0,12705312,Box Closed,,,,
2025-08-03T09:38:28+00:00,2107,0,12722516,Box Closed,,,,
2025-08-03T09:38:45+00:00,2108,0,12740126,Box Closed,,,,
2025-08-03T09:39:03+00:00,2109,0,12757535,Box Closed,,,,
2025-08-03T09:39:20+00:00,2110,0,12775064,Box Closed,,,,
2025-08-03T09:39:38+00:00,2111,0,12792557,Box Closed,,,,
2025-08-03T09:39:55+00:00,2112,0,12809764,Box Closed,,,,
2025-08-03T09:40:12+00:00,2113,0,12826967,Box Closed,,,,
2025-08-03T09:40:29+00:00,2114,0,12844182,Box Closed,,,,
2025-08-03T09:40:47+00:00,2115,0,12861478,Box Closed,,,,
2025-08-03T09:41:04+00:00,2116,0,12878681,Box Closed,,,,
2025-08-03T09:41:21+00:00,2117,0,12895884,Box Closed,,,,
2025-08-03T09:41:39+00:00,2118,0,12913394,Box Closed,,,,
2025-08-03T09:41:56+00:00,2119,0,12930803,Box Closed,,,,
2025-08-03T09:42:13+00:00,2120,0,12948221,Box Closed,,,,
2025-08-03T09:42:30+00:00,2121,0,12965416,Box Closed,,,,
2025-08-03T09:42:48+00:00,2122,0,12982621,Box Closed,,,,
2025-08-03T09:43:05+00:00,2123,0,12999824,Box Closed,,,,
2025-08-03T09:43:22+00:00,2124,0,13017029,Box Closed,,,,
2025-08-03T09:43:40+00:00,2125,0,13034536,Box Closed,,,,
2025-08-03T09:43:57+00:00,2126,0,13051946,Box Closed,,,,
2025-08-03T09:44:15+00:00,2127,0,13069354,Box Closed,,,,
2025-08-03T09:44:32+00:00,2128,0,13086763,Box Closed,,,,
2025-08-03T09:44:49+00:00,2129,0,13104171,Box Closed,,,,
2025-08-03T09:45:07+00:00,2130,0,13121580,Box Closed,,,,
2025-08-03T09:45:24+00:00,2131,0,13138791,Box Closed,,,,
2025-08-03T09:45:41+00:00,2132,0,13156102,Box Closed,,,,
2025-08-03T09:45:58+00:00,2133,0,13173398,Box Closed,,,,
2025-08-03T09:46:16+00:00,2134,0,13190610,Box Closed,,,,
2025-08-03T09:46:33+00:00,2135,0,13208009,Box Closed,,,,
2025-08-03T09:46:51+00:00,2136,0,13225442,Box Closed,,,,
2025-08-03T09:47:08+00:00,2137,0,13242725,Box Closed,,,,
2025-08-03T09:47:26+00:00,2138,0,13260234,Box Closed,,,,
2025-08-03T09:47:43+00:00,2139,0,13277745,Box Closed,,,,
2025-08-03T09:48:00+00:00,2140,0,13295152,Box Closed,,,,
2025-08-03T09:48:18+00:00,2141,0,13312560,Box Closed,,,,
2025-08-03T09:48:35+00:00,2142,0,13329970,Box Closed,,,,
2025-08-03T09:48:52+00:00,2143,0,13347176,Box Closed,,,,
2025-08-03T09:49:09+00:00,2144,0,13364375,Box Closed,,,,
2025-08-03T09:49:27+00:00,2145,0,13381590,Box Closed,,,,
2025-08-03T09:49:44+00:00,2146,0,13398891,Box Closed,,,,
2025-08-03T09:50:01+00:00,2147,0,13416095,Box Closed,,,,
2025-08-03T09:50:18+00:00,2148,0,13433299,Box Closed,,,,
2025-08-03T09:50:36+00:00,2149,0,13450502,Box Closed,,,,
2025-08-03T09:50:53+00:00,2150,0,13468011,Box Closed,,,,
2025-08-03T09:51:11+00:00,2151,0,13485419,Box Closed,,,,
2025-08-03T09:51:28+00:00,2152,0,13502728,Box Closed,,,,
2025-08-03T09:51:45+00:00,2153,0,13519931,Box Closed,,,,
2025-08-03T09:52:03+00:00,2154,0,13537546,Box Closed,,,,
2025-08-03T09:52:20+00:00,2155,0,13554951,Box Closed,,,,
2025-08-03T09:52:37+00:00,2156,0,13572157,Box Closed,,,,
2025-08-03T09:52:55+00:00,2157,0,13589463,Box Closed,,,,
2025-08-03T09:53:12+00:00,2158,0,13606667,Box Closed,,,,
2025-08-03T09:53:29+00:00,2159,0,13623873,Box Closed,,,,
2025-08-03T09:53:46+00:00,2160,0,13641077,Box Closed,,,,
2025-08-03T09:54:03+00:00,2161,0,13658384,Box Closed,,,,
2025-08-03T09:54:21+00:00,2162,0,13675587,Box Closed,,,,
2025-08-03T09:54:38+00:00,2163,0,13692822,Box Closed,,,,
2025-08-03T09:54:55+00:00,2164,0,13709995,Box Closed,,,,
2025-08-03T09:55:12+00:00,2165,0,13727300,Box Closed,,,,
2025-08-03T09:55:30+00:00,2166,0,13744614,Box Closed,,,,
2025-08-03T09:55:47+00:00,2167,0,13761813,Box Closed,,,,
2025-08-03T09:56:05+00:00,2168,0,13779115,Box Closed,,,,
2025-08-03T09:56:22+00:00,2169,0,13796728,Box Closed,,,,
